id,state,county_name,media_market,gender,political_party,education_area,age,gender_female,gender_male,income,maritalstatus_single,maritalstatus_married,length_of_residence,has_children,number_of_children,is_homeowner,is_renter,level_of_education,religion_catholic,religion_christian,donor_political_org,donor_liberal_org,donor_conservative_org,donor_religious_org,donor_health_org,occupation_blue_collar,occupation_farmer,occupation_professional_technical,occupation_retired,purchases_apparel,purchases_book,purchases_electronic,purchases_boat,purchases_luxuryitems,has_a_cat,interests_environment,interests_outdoorgarden,interests_outdoorsport,interests_guns,interests_golf,interests_investing,interests_veteranaffairs,ethnicity_afam,ethnicity_latino,ethnicity_asian,ethnicity_white,ethnicity_other,health_insurance
4f8422623f2f490b41b6dab4e2047ac8,TX,tarrant,dallas-ft.worth tx,F,I,03-Low Education Area,27,1,0,40,1,0,6,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
aee9d73e24f8f8a33f43157a75dfa11c,TX,rockwall,dallas-ft.worth tx,M,R,02-Medium Education Area,36,0,1,112,0,1,13,1,1,1,0,some college,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Uninsured
c02b6cf02b2d2c119f30fdc1c10b2e0d,TX,harris,houston tx,M,R,01-High Education Area,21,0,1,300,0,1,1,1,0,0,0,high school,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
b9e1bd922a9e3607efcc8dd4e986c26e,TX,collin,dallas-ft.worth tx,M,R,01-High Education Area,52,0,1,225,0,1,5,1,0,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
8648f8665571e4227a6b7091bb948aa3,TX,travis,austin tx,F,R,01-High Education Area,46,1,0,225,0,1,2,1,2,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,Health Insurance Plan Red
2e389e2cc85bfdcc7ba1a607d2e3ee96,TX,bexar,san antonio tx,F,D,03-Low Education Area,35,1,0,87,0,1,40,1,1,1,0,high school,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,Health Insurance Plan Red
85d71d4c2a3a7eaa411dbf22ffee7cd1,TX,dallas,dallas-ft.worth tx,F,D,03-Low Education Area,20,1,0,20,1,0,13,1,0,1,0,high school,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
4a6c1a975c5a53ffcf5bc2019ba99f15,TX,grayson,sherman tx-ada ok,F,R,03-Low Education Area,59,1,0,62,0,1,11,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
aa5af24cc8c6011b79b79a37e418eac9,TX,dallas,dallas-ft.worth tx,F,D,02-Medium Education Area,48,1,0,30,0,1,2,1,0,1,0,some college,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,Health Insurance Plan Blue
4f0704c8f9fa0ea4b0f62a2fcf1a5d27,TX,williamson,austin tx,M,I,02-Medium Education Area,57,0,1,87,0,1,2,1,0,1,0,high school,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
c52e353ba849464c83f6f4e1e35f57b0,TX,coryell,waco-temple-bryan tx,F,I,03-Low Education Area,24,1,0,30,1,0,2,0,0,0,1,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
05090d7cc5e2cb1e7f55d96ebe0e0547,TX,brazoria,houston tx,F,D,02-Medium Education Area,38,1,0,112,0,1,7,1,4,1,0,some college,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,Uninsured
c535cb6245280b2e905a1f425f3bbc4c,TX,dallas,dallas-ft.worth tx,F,D,02-Medium Education Area,23,1,0,162,0,1,1,1,0,0,1,no hs degree,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
53e5527b0310a3bbaf0fff3c57d6282c,TX,lubbock,lubbock tx,M,R,02-Medium Education Area,20,0,1,112,0,1,7,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
aa90ea3154498bf7b64dc993d93c6c71,TX,denton,dallas-ft.worth tx,M,D,01-High Education Area,22,0,1,8,0,1,0,1,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Uninsured
35b380fdfc90d5c05a32918eb8081b06,TX,lamar,dallas-ft.worth tx,F,R,01-High Education Area,63,1,0,40,0,1,18,1,1,1,0,post graduate,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
a11f33f4e9b232d8428b40531e0b88ee,TX,bexar,san antonio tx,F,I,02-Medium Education Area,58,1,0,62,0,1,25,1,1,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,Uninsured
a93d39d11a2f5c011011d1ed7bdf270a,TX,williamson,austin tx,M,D,03-Low Education Area,50,0,1,110,0,1,3,0,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Red
ea3c99fe73ac713f0849feb06c3db972,TX,bexar,san antonio tx,M,I,01-High Education Area,29,0,1,20,0,1,15,1,0,1,0,post graduate,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,Health Insurance Plan Blue
9a66bfa1e5fb511b22698483f7c9856b,TX,travis,austin tx,M,I,01-High Education Area,35,0,1,40,1,0,0,0,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Uninsured
46eeb15955470f0bfdd399645581d3d7,TX,travis,austin tx,F,I,01-High Education Area,29,1,0,62,1,0,0,0,0,0,1,post graduate,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
086782fd921c926e96b0031b4d143cec,TX,guadalupe,san antonio tx,M,R,03-Low Education Area,62,0,1,162,0,1,9,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
b52ba2a73795b0e0c4641063a07dd19d,TX,hays,austin tx,M,I,03-Low Education Area,21,0,1,87,0,1,18,1,1,1,0,some college,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,Uninsured
d1d48cb2b710dd48ce6f2f6e364961a6,TX,brazoria,houston tx,M,D,02-Medium Education Area,31,0,1,30,0,1,6,1,0,0,1,high school,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
e96dc92a9f8af09f96318d0ac9a3fe2d,TX,el paso,el paso tx (las cruces nm),M,D,01-High Education Area,41,0,1,62,0,1,0,1,0,1,0,post graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Health Insurance Plan Blue
3f169997b60ca9be5e2239d5c000906f,TX,potter,amarillo tx,F,I,03-Low Education Area,23,1,0,40,0,1,1,0,0,1,0,high school,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
ebe65737326e3f78a435a207f034938b,TX,randall,amarillo tx,M,R,02-Medium Education Area,33,0,1,225,0,1,4,1,0,1,0,no hs degree,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
899f9cfd590c7ade8d60be21e6ef5e38,TX,denton,dallas-ft.worth tx,F,R,01-High Education Area,56,1,0,87,0,1,1,1,0,1,0,bach degree,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,Health Insurance Plan Blue
cf54c38690c922b2b53998a081e918cf,TX,harris,houston tx,F,D,03-Low Education Area,27,1,0,300,0,1,15,0,0,1,0,high school,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
71aee32c9a8c7b01678eebca9132f351,TX,tarrant,dallas-ft.worth tx,F,D,03-Low Education Area,61,1,0,62,1,0,7,0,0,0,1,some college,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
835a37665a60a65d6cb61df2f2a051c7,TX,guadalupe,san antonio tx,M,R,03-Low Education Area,31,0,1,87,0,1,21,1,1,1,0,some college,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
5c0721162cfa4598f659e96310dcb688,TX,bee,corpus christi tx,M,D,02-Medium Education Area,58,0,1,20,0,1,22,1,0,1,0,high school,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,Health Insurance Plan Blue
447ea029078cac06ad7f9b4892586d0b,TX,duval,corpus christi tx,F,D,03-Low Education Area,22,1,0,62,0,1,6,1,0,1,0,bach degree,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
eee1e377da91b1924d5d07a25f6d231f,TX,collin,dallas-ft.worth tx,F,D,01-High Education Area,45,1,0,187,0,1,13,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
323ba49c3e574d1fb1ef8eca17b1d06d,TX,harris,houston tx,M,D,02-Medium Education Area,24,0,1,300,0,1,12,1,0,0,1,high school,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
2da4844751dbc241ff717584918c8265,TX,harris,houston tx,F,R,01-High Education Area,38,1,0,62,0,1,1,1,0,1,0,no hs degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
353e0373c39b9f79aceed7799ab6581d,TX,coryell,waco-temple-bryan tx,F,R,03-Low Education Area,30,1,0,20,0,1,5,0,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
55d551a7f0b0bd5e0caf93a7d3f26ae6,TX,travis,austin tx,F,D,01-High Education Area,36,1,0,62,0,1,5,1,1,1,0,bach degree,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,Health Insurance Plan Red
9061bfbe6d5bd755210c4e659abacc7e,TX,rockwall,dallas-ft.worth tx,F,D,02-Medium Education Area,41,1,0,53,0,1,,1,1,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,Health Insurance Plan Red
29ebe2ee72a2712f7517cfb3ad06d387,TX,washington,houston tx,M,R,03-Low Education Area,23,0,1,40,1,0,16,0,0,0,1,no hs degree,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
46f9f395ab360a9c911aa066d0771217,TX,harris,houston tx,M,D,02-Medium Education Area,29,0,1,20,1,0,2,1,1,1,0,high school,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,Health Insurance Plan Red
aaee0887678fda18c547f765674c0567,TX,denton,dallas-ft.worth tx,F,R,01-High Education Area,46,1,0,112,0,1,11,1,1,1,0,bach degree,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,Health Insurance Plan Red
539202be7b706bb1220302c48ac65f9d,TX,travis,austin tx,F,D,01-High Education Area,50,1,0,62,0,1,24,1,0,1,0,bach degree,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
cf7584e1fc0184ee946cb29b82a7ec2d,TX,hidalgo,harlingen-weslaco-brownsville-mcallen tx,F,D,03-Low Education Area,25,1,0,77,0,1,,0,0,0,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Uninsured
f915103782af671a02d7b47356012c2d,TX,harris,houston tx,M,D,02-Medium Education Area,32,0,1,30,0,1,8,0,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,Uninsured
d1f23acade3abdea3575d7dd672a35f5,TX,dallas,dallas-ft.worth tx,F,D,02-Medium Education Area,29,1,0,40,1,0,1,1,0,0,1,some college,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
31071d51cddef263671ca9275bb88b51,TX,guadalupe,san antonio tx,F,D,02-Medium Education Area,45,1,0,62,0,1,3,1,2,1,0,some college,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
8806bc6e4f33eb39f8421de358b94c10,TX,grayson,sherman tx-ada ok,M,D,03-Low Education Area,29,0,1,87,1,0,17,0,0,1,0,high school,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
8e9ec7750bded1e47b344760a0a0bc63,TX,bell,waco-temple-bryan tx,F,R,03-Low Education Area,33,1,0,40,0,1,8,1,3,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
fd0dfedfc0049398a2b59e7167d762a5,TX,fort bend,houston tx,F,R,01-High Education Area,32,1,0,87,0,1,5,1,1,1,0,bach degree,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,Health Insurance Plan Red
fbd4567b829cb92e26bd0985bc14af59,TX,tarrant,dallas-ft.worth tx,M,R,01-High Education Area,48,0,1,137,0,1,9,1,0,1,0,no hs degree,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
48c4ecb41de071ae1b83ee7e8c66e1fc,TX,parker,dallas-ft.worth tx,M,R,03-Low Education Area,64,0,1,30,0,1,9,0,0,0,0,some college,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
882b6144b9b0bb5fe0adf0657e161db1,TX,brooks,corpus christi tx,M,D,03-Low Education Area,43,0,1,20,0,1,1,1,0,0,1,no hs degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
3cabcf12a65d9cc651359c6241164eda,TX,williamson,austin tx,F,I,01-High Education Area,20,1,0,87,0,1,12,1,1,1,0,some college,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,Uninsured
90b7eabcf55936c7b8ebeb57f45feb6c,TX,kerr,san antonio tx,F,R,02-Medium Education Area,31,1,0,30,0,1,6,1,0,1,0,some college,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
f4ca54c961a5d27e57689b7b588e1b79,TX,tom green,san angelo tx,M,R,03-Low Education Area,45,0,1,62,0,1,21,1,0,1,0,some college,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,Health Insurance Plan Blue
ef25210504ba3577df6603f5471ca5f4,TX,travis,austin tx,F,D,02-Medium Education Area,31,1,0,225,0,1,13,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,Uninsured
e5367994cc7b743997ccaaea0420c018,TX,harris,houston tx,F,D,02-Medium Education Area,42,1,0,30,1,0,7,1,0,1,0,no hs degree,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Health Insurance Plan Blue
050fa63c51b331acde2b1e80092e82f4,TX,harris,houston tx,F,R,01-High Education Area,44,1,0,162,0,1,10,1,0,1,0,bach degree,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
1ed8b2c382a9808e463f066f706a1aa4,TX,fort bend,houston tx,M,D,01-High Education Area,62,0,1,300,0,1,13,0,0,1,0,post graduate,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,Uninsured
66debcd10239690eb396e48603c4b341,TX,johnson,dallas-ft.worth tx,M,R,02-Medium Education Area,58,0,1,87,0,1,10,0,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
b32d01df87f617fbf9be638c44b63ade,TX,bell,waco-temple-bryan tx,M,D,02-Medium Education Area,54,0,1,62,0,1,10,0,0,1,0,post graduate,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
bb5d0f2b5ed0bf9bb0983ec43694d3b2,TX,hidalgo,harlingen-weslaco-brownsville-mcallen tx,F,D,03-Low Education Area,39,1,0,62,1,0,10,1,0,1,0,no hs degree,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
0a08aeec975ecce7c8e3c59ded9f5b01,TX,dallas,dallas-ft.worth tx,M,D,03-Low Education Area,30,0,1,30,0,1,19,0,0,1,0,high school,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
75aa6d0cba5e6131d744edec756797d6,TX,harris,houston tx,F,R,02-Medium Education Area,52,1,0,137,0,1,9,1,0,1,0,post graduate,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,Uninsured
6fc20a3648331ff9fd68c8bb7b41c195,TX,franklin,tyler-longview (lufkin & nacogdoches) tx,F,I,03-Low Education Area,47,1,0,8,0,1,5,1,0,1,0,some college,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,Health Insurance Plan Blue
d5844b02f1227ab0ef12a4a861035dc3,TX,nacogdoches,tyler-longview (lufkin & nacogdoches) tx,F,R,03-Low Education Area,23,1,0,162,1,0,30,0,0,1,0,some college,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
988893eb428f0d3dae252e46abdbdd68,TX,waller,houston tx,F,R,03-Low Education Area,55,1,0,62,0,1,11,1,1,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Red
5e520232fceb82d1bb3117654f17142f,TX,harris,houston tx,F,D,03-Low Education Area,42,1,0,8,0,1,3,1,0,0,0,no hs degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Health Insurance Plan Blue
044a0cdcb1bcd35e30813fb12300caff,TX,travis,austin tx,F,D,02-Medium Education Area,42,1,0,112,1,0,5,1,2,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,Health Insurance Plan Red
2e9fe20f95ddf9af09bc7e1fd0636e46,TX,galveston,houston tx,M,R,01-High Education Area,50,0,1,87,0,1,3,1,2,0,1,some college,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
0a788024cb46af51c77dc5ccceeb99df,TX,travis,austin tx,M,D,01-High Education Area,26,0,1,62,0,1,0,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,Health Insurance Plan Blue
88c2915539222fcb1197394737e6220b,TX,collin,dallas-ft.worth tx,M,R,01-High Education Area,23,0,1,62,1,0,19,1,1,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
ff1d22e20c8f0323a703f5c78994a018,TX,dallas,dallas-ft.worth tx,F,D,02-Medium Education Area,41,1,0,87,0,1,1,1,0,1,0,high school,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Uninsured
a1716ab6d13ea8d4c21942a4aa0859cc,TX,dallas,dallas-ft.worth tx,M,D,03-Low Education Area,59,0,1,40,0,1,11,1,0,1,0,no hs degree,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Health Insurance Plan Blue
25de70e9fcf39027a3358537719abd62,TX,travis,austin tx,M,D,01-High Education Area,41,0,1,30,1,0,6,0,0,0,1,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Blue
fab3f61bc806369a6c6892f914e06692,TX,collin,dallas-ft.worth tx,M,I,01-High Education Area,57,0,1,87,0,1,3,1,0,0,1,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
8bbb7af1e1d0c560a1268281c5a75943,TX,shackelford,abilene-sweetwater tx,F,R,02-Medium Education Area,49,1,0,87,0,1,17,1,0,1,0,bach degree,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,Health Insurance Plan Blue
7a9fe4b53bbc066b6133815891736093,TX,tarrant,dallas-ft.worth tx,M,D,02-Medium Education Area,26,0,1,87,0,1,17,1,0,1,0,some college,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,Health Insurance Plan Blue
8ce2d552c09cdefae929221112b1bdb1,TX,dallas,dallas-ft.worth tx,F,R,01-High Education Area,59,1,0,137,0,1,30,1,0,1,0,bach degree,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,Uninsured
24301f36fb96396d0fb51e3f7d174d1c,TX,wood,tyler-longview (lufkin & nacogdoches) tx,M,R,02-Medium Education Area,59,0,1,40,0,1,0,0,0,1,0,high school,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
931a2d89c0bd3f5c1b03bac6ef9edb3f,TX,dallas,dallas-ft.worth tx,M,R,01-High Education Area,22,0,1,62,1,0,1,0,0,0,1,some college,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
be2ffad3bed3514184900938cf307cc2,TX,denton,dallas-ft.worth tx,F,D,01-High Education Area,46,1,0,112,0,1,12,1,4,1,0,post graduate,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,Health Insurance Plan Red
f7884e223e7997312a46cb1a8c486d5f,TX,henderson,dallas-ft.worth tx,F,I,02-Medium Education Area,27,1,0,30,1,0,6,1,0,0,0,no hs degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,Health Insurance Plan Blue
cb4c238f62d11137e5cd09d5a574cc09,TX,austin,houston tx,F,R,03-Low Education Area,36,1,0,300,1,0,3,1,0,1,0,high school,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
a295b4aa105392bbf00e0a5032b2c0a5,TX,hidalgo,harlingen-weslaco-brownsville-mcallen tx,F,D,03-Low Education Area,26,1,0,137,0,1,2,1,0,0,1,bach degree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
c9806dbe505c3d4786e68ca77f7fbd85,TX,dallas,dallas-ft.worth tx,M,R,01-High Education Area,46,0,1,112,0,1,16,1,1,1,0,post graduate,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,Health Insurance Plan Red
4eb5079751be8f3cc688ed4f94d99664,TX,dallas,dallas-ft.worth tx,F,D,03-Low Education Area,40,1,0,62,0,1,13,1,4,1,0,high school,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Health Insurance Plan Red
f49c52272bd10619ce8f19741d21a3cd,TX,randall,amarillo tx,M,R,02-Medium Education Area,38,0,1,62,0,1,2,1,3,1,0,bach degree,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Health Insurance Plan Red
d010a7133649bbe4ec6a60b1cb1f6c44,TX,harris,houston tx,M,R,02-Medium Education Area,63,0,1,87,0,1,25,1,0,1,0,post graduate,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,Uninsured
0f88dfe7770ceec5bea2b1eb05380466,TX,webb,laredo tx,F,D,01-High Education Area,51,1,0,87,0,1,20,1,0,1,0,bach degree,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,Health Insurance Plan Blue
a24289a78684acafb809e6adc5d63272,TX,dallas,dallas-ft.worth tx,M,I,03-Low Education Area,41,0,1,87,0,1,23,1,1,1,0,high school,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,Health Insurance Plan Red
